hpi_type,hpi_flavor,frequency,level,metro,place_id,yr,period,index_nsa,hpi,date,hpi_growth,hpi_growth_pct
traditional,purchase-only,quarterly,MSA,"Austin-Round Rock-San Marcos, TX",12420,2014,4,334.8,340.15,2014-04-01,-0.007151196730881626,-0.7151196730881626
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,1,215.45,NA,2005-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,1,201.7,203.63,2005-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,2,230.37,NA,2005-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,2,216.76,215.82,2005-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,3,245.99,NA,2005-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,3,232.99,230.23,2005-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,4,260.89,NA,2005-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2005,4,241.63,241.89,2005-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,1,270.63,NA,2006-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,1,246.1,248.62,2006-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,2,276.42,NA,2006-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,2,252.88,251.73,2006-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,3,279.45,NA,2006-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,3,254.22,251.29,2006-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,4,280.23,NA,2006-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2006,4,241.63,241.75,2006-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,1,277.62,NA,2007-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,1,244.88,247.45,2007-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,2,271.14,NA,2007-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,2,235.21,234.12,2007-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,3,260.52,NA,2007-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,3,222.26,219.86,2007-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,4,246.68,NA,2007-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2007,4,203,202.93,2007-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,1,228.07,NA,2008-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,1,185.25,187.23,2008-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,2,208.74,NA,2008-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,2,174.98,174.13,2008-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,3,182.85,NA,2008-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,3,155.73,154.16,2008-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,4,173.42,NA,2008-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2008,4,145.95,145.85,2008-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,1,172.37,NA,2009-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,1,133.06,134.46,2009-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,2,163.68,NA,2009-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,2,133.73,133.02,2009-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,3,154.65,NA,2009-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,3,135.96,134.73,2009-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,4,152.57,NA,2009-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2009,4,133.28,133.17,2009-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,1,153.14,NA,2010-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,1,132.74,134.04,2010-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,2,148.89,NA,2010-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,2,131.91,131.16,2010-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,3,147.69,NA,2010-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,3,127.06,126.08,2010-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,4,146.79,NA,2010-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2010,4,125.37,125.18,2010-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,1,140.42,NA,2011-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,1,119.66,120.8,2011-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,2,134.53,NA,2011-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,2,118.97,118.26,2011-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,3,135.65,NA,2011-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,3,121.64,120.87,2011-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,4,136.71,NA,2011-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2011,4,122.4,122.12,2011-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,1,136.09,NA,2012-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,1,122,123.11,2012-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,2,137.74,NA,2012-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,2,129.06,128.31,2012-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,3,142.92,NA,2012-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,3,134.07,133.32,2012-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,4,146.05,NA,2012-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2012,4,139.99,139.64,2012-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,1,150.28,NA,2013-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,1,146.79,147.98,2013-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,2,157.99,NA,2013-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,2,151.94,151.11,2013-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,3,165.63,NA,2013-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,3,159.86,159.11,2013-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,4,170.95,NA,2013-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2013,4,162.04,161.59,2013-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,1,177.14,NA,2014-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,1,166.05,167.22,2014-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,2,180.08,NA,2014-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,2,170.91,170.08,2014-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,3,183.44,NA,2014-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,3,172.2,171.42,2014-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,4,185.72,NA,2014-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Bakersfield-Delano, CA",12540,2014,4,173.04,172.66,2014-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,1,202.71,NA,2005-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,1,196.87,197.97,2005-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,1,221.62,221.6,2005-01-01,0.11936151942213465,11.936151942213465
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,2,214.3,NA,2005-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,2,210.16,208.73,2005-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,2,239.96,235.8,2005-02-01,0.12968907200689897,12.968907200689896
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,3,225.5,NA,2005-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,3,223.93,219.28,2005-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,3,251.11,245.87,2005-03-01,0.12126048887267422,12.126048887267423
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,4,233.52,NA,2005-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,4,229.02,227.98,2005-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2005,4,254.59,253.41,2005-04-01,0.11154487235722435,11.154487235722435
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,1,240.36,NA,2006-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,1,233.81,234.8,2006-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,1,257.33,256.95,2006-01-01,0.09433560477001693,9.433560477001693
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,2,244.97,NA,2006-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,2,241.94,240.26,2006-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,2,265.29,260.53,2006-02-01,0.08436693581952877,8.436693581952877
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,3,248.5,NA,2006-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,3,246.92,242.05,2006-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,3,266.49,260.87,2006-03-01,0.07775253046891135,7.775253046891136
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,4,251.95,NA,2006-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,4,247.19,246.1,2006-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2006,4,263.13,262.43,2006-04-01,0.06635514018691593,6.635514018691594
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,1,253.39,NA,2007-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,1,247.31,248.15,2007-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,1,267.82,267.23,2007-01-01,0.07688897844045944,7.688897844045944
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,2,254.52,NA,2007-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,2,247.6,245.8,2007-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,2,271,265.79,2007-02-01,0.08132628152969898,8.132628152969898
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,3,252.32,NA,2007-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,3,246.71,242.1,2007-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,3,269.45,263.85,2007-03-01,0.08983890954151189,8.983890954151189
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,4,252.04,NA,2007-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,4,239.57,238.39,2007-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2007,4,262.37,262.03,2007-04-01,0.09916523344099999,9.9165233441
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,1,249.5,NA,2008-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,1,233.92,234.74,2008-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,1,255.43,254.78,2008-01-01,0.085371048819971,8.5371048819971
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,2,243.22,NA,2008-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,2,228.91,227.18,2008-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,2,250.83,245.72,2008-02-01,0.08160929659300992,8.160929659300992
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,3,234.79,NA,2008-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,3,224.36,220.21,2008-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,3,243.65,238.72,2008-03-01,0.08405612824122424,8.405612824122425
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,4,232.54,NA,2008-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,4,213.18,212.03,2008-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2008,4,229.19,228.95,2008-04-01,0.07980002829788231,7.980002829788231
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,1,230.46,NA,2009-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,1,205.6,206.63,2009-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,1,228.1,227.68,2009-01-01,0.10187291293616615,10.187291293616616
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,2,222.14,NA,2009-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,2,201.71,199.95,2009-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,2,226.13,221.2,2009-02-01,0.10627656914228557,10.627656914228558
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,3,217.66,NA,2009-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,3,201.4,197.57,2009-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,3,231.51,226.97,2009-03-01,0.14880801741155036,14.880801741155036
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,4,213.62,NA,2009-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,4,197.1,196.06,2009-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2009,4,223.33,223.09,2009-04-01,0.13786595940018362,13.786595940018362
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,1,212.08,NA,2010-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,1,189.6,190.94,2010-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,1,220.56,220.37,2010-01-01,0.15413218812192314,15.413218812192314
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,2,208.91,NA,2010-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,2,190.46,188.54,2010-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,2,223.91,218.71,2010-02-01,0.16001909409143958,16.00190940914396
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,3,211.36,NA,2010-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,3,185.05,181.29,2010-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,3,217.17,213.04,2010-03-01,0.17513376358320923,17.513376358320922
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,4,209.02,NA,2010-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,4,179.55,178.74,2010-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2010,4,211.56,211.26,2010-04-01,0.1819402484055051,18.19402484055051
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,1,203.2,NA,2011-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,1,173.24,174.89,2011-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,1,206.41,206.51,2011-01-01,0.1807993595974613,18.07993595974613
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,2,198.77,NA,2011-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,2,174.68,172.55,2011-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,2,209.74,204.48,2011-02-01,0.18504781222833946,18.504781222833948
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,3,201.19,NA,2011-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,3,176.32,172.54,2011-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,3,209.5,205.72,2011-03-01,0.19230323403268812,19.230323403268812
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,4,202.04,NA,2011-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,4,171.76,171.19,2011-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2011,4,206.6,206.28,2011-04-01,0.2049769262223261,20.49769262223261
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,1,198.94,NA,2012-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,1,170.12,172.04,2012-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,1,206.78,207.02,2012-01-01,0.20332480818414334,20.332480818414332
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,2,197.91,NA,2012-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,2,177.37,174.94,2012-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,2,213.99,208.4,2012-02-01,0.19126557676917805,19.126557676917805
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,3,199.56,NA,2012-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,3,178.96,174.87,2012-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,3,212.22,208.51,2012-03-01,0.19237147595356544,19.237147595356543
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,4,200.7,NA,2012-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,4,176.97,176.69,2012-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2012,4,211.42,211.08,2012-04-01,0.1946346708925237,19.46346708925237
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,1,201.13,NA,2013-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,1,176.97,179.18,2013-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,1,214.7,215.02,2013-01-01,0.20002232392008037,20.002232392008036
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,2,202.43,NA,2013-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,2,182.99,180.19,2013-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,2,224.92,218.85,2013-02-01,0.214551306953771,21.4551306953771
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,3,203.67,NA,2013-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,3,187.45,183.02,2013-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,3,226.11,222.27,2013-03-01,0.21445743634575454,21.445743634575454
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,4,204.1,NA,2013-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,4,182.54,182.49,2013-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2013,4,223.74,223.43,2013-04-01,0.22434105978409774,22.434105978409775
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,1,204.51,NA,2014-01-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,1,180.85,183.17,2014-01-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,1,224.58,224.89,2014-01-01,0.22776655565867773,22.776655565867774
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,2,207.19,NA,2014-02-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,2,186.21,183.24,2014-02-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,2,231.73,225.42,2014-02-01,0.23018991486574972,23.018991486574972
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,3,208.81,NA,2014-03-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,3,186.86,182.38,2014-03-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,3,226.29,222.48,2014-03-01,0.21987059984647436,21.987059984647438
traditional,all-transactions,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,4,210.23,NA,2014-04-01,NA,NA
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,4,181.86,181.94,2014-04-01,NA,NA
traditional,purchase-only,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2014,4,227.2,226.91,2014-04-01,0.24716939650434208,24.71693965043421
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2005,1,174.82,NA,2005-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2005,2,176.23,NA,2005-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2005,3,183.34,NA,2005-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2005,4,184.15,NA,2005-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2006,1,188.09,NA,2006-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2006,2,186.97,NA,2006-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Bangor, ME",12620,2006,3,189.8,NA,2006-03-01,NA,NA
